l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,24.59,4.05,405.89,2.0,0.03,27.0,0.25,22.55,99.91,1.0,0.0,0.0,6.0,0.06,0.0,13.0,14.0,8.0,5.0,18.0,50.0,6.0,,,6.0,0.0,1.0,0.17,0.0,0.0
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,4.0,3.0,10.75,4.0,172.08,0.0,0.01,12.0,0.25,9.56,43.02,0.5,1.0,2.0,5.0,0.33,0.0,4.0,8.0,4.0,8.0,6.0,0.0,4.0,,,0.0,4.0,2.0,0.5,2.0,2.0
-1.0,1.0,5.0,3.0,1.0,12.0,1.0,0.0,11.0,0.0,17.11,11.67,2329.28,2.0,0.07,47.0,0.09,129.4,199.65,0.33,0.0,0.0,11.0,0.21,0.0,21.0,26.0,9.0,10.0,14.0,0.0,11.0,,,0.0,0.0,3.0,0.27,0.0,0.0
-1.0,7.0,3.0,1.0,0.5,8.0,1.0,0.0,13.0,0.0,22.09,9.55,2012.48,2.0,0.07,48.0,0.1,111.8,210.83,0.5,1.0,2.0,8.0,0.09,0.0,21.0,27.0,11.0,10.0,23.0,7.14,13.0,,,1.0,4.0,2.0,0.15,2.0,2.0
-1.0,1.0,3.0,1.0,0.5,5.0,1.0,0.0,3.0,0.0,14.4,7.5,810.0,0.0,0.04,27.0,0.13,45.0,108.0,0.5,0.0,0.0,5.0,0.33,0.0,9.0,18.0,6.0,10.0,6.0,0.0,3.0,,,0.0,0.0,2.0,0.67,0.0,0.0
-1.0,22.0,17.0,2.0,0.2,32.0,1.0,0.0,35.0,0.0,23.31,30.11,21129.06,2.0,0.23,131.0,0.03,1173.84,701.84,0.1,6.0,11.0,24.0,0.14,4.0,52.0,79.0,19.0,22.0,69.0,22.22,39.0,,,6.0,22.0,10.0,0.26,10.0,2.2
-1.0,2.0,5.0,1.0,0.33,13.0,1.0,0.0,12.0,0.0,16.55,20.22,6769.26,1.0,0.11,74.0,0.05,376.07,334.74,0.33,2.0,4.0,12.0,0.19,0.0,26.0,48.0,9.0,14.0,16.0,0.0,12.0,,,0.0,8.0,3.0,0.25,4.0,2.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,16.65,9.33,1450.57,1.0,0.05,42.0,0.11,80.59,155.42,0.5,1.0,2.0,6.0,0.17,0.0,16.0,26.0,6.0,7.0,12.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,13.0,8.0,2.0,0.33,17.0,1.0,0.0,38.0,1.0,27.09,32.81,29158.95,2.0,0.3,160.0,0.03,1619.94,888.73,0.17,0.0,0.0,13.0,0.1,2.0,53.0,107.0,21.0,26.0,59.0,13.64,40.0,,,4.0,0.0,6.0,0.15,0.0,0.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.0,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.17,0.0,9.0,15.0,5.0,8.0,12.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,6.0,7.0,2.0,0.5,11.0,1.0,0.0,13.0,0.0,15.91,13.65,2963.84,1.0,0.07,48.0,0.07,164.66,217.13,0.25,3.0,5.0,9.0,0.17,2.0,21.0,27.0,10.0,13.0,23.0,13.33,15.0,,,0.0,10.0,4.0,0.27,4.0,2.5
-1.0,1.0,3.0,2.0,1.0,7.0,1.0,0.0,12.0,1.0,36.8,7.33,1979.11,2.0,0.09,55.0,0.14,109.95,269.88,0.5,1.0,2.0,7.0,0.13,0.0,22.0,33.0,18.0,12.0,15.0,0.0,12.0,,,0.0,4.0,2.0,0.17,2.0,2.0
-1.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,5.0,3.0,15.5,4.67,337.59,1.0,0.02,19.0,0.21,18.75,72.34,0.5,0.0,0.0,6.0,0.33,0.0,7.0,12.0,6.0,8.0,6.0,0.0,5.0,,,0.0,0.0,2.0,0.4,0.0,0.0
-1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,8.54,4.67,186.03,0.0,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,2.0,0.1,0.0,4.0,8.0,3.0,7.0,10.0,0.0,4.0,,,0.0,0.0,1.0,0.25,0.0,0.0
-1.0,27.0,9.0,3.0,0.6,20.0,3.0,0.5,16.0,1.0,18.04,21.88,8633.09,3.0,0.13,83.0,0.05,479.62,394.66,0.6,4.0,7.0,17.0,0.08,5.0,35.0,48.0,12.0,15.0,66.0,57.89,21.0,,,17.0,14.0,5.0,0.24,6.0,2.33
-1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,1.0,12.15,16.71,3395.18,1.0,0.07,47.0,0.06,188.62,203.13,1.0,0.0,0.0,3.0,0.09,0.0,18.0,29.0,7.0,13.0,11.0,0.0,8.0,,,0.0,0.0,1.0,0.13,0.0,0.0
-1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,18.0,1.0,28.84,13.33,5127.24,1.0,0.13,101.0,0.08,284.85,384.54,1.0,0.0,0.0,4.0,0.04,0.0,20.0,81.0,6.0,8.0,28.0,14.29,18.0,,,3.0,0.0,1.0,0.06,0.0,0.0
-1.0,4.0,3.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,15.45,11.0,1869.09,2.0,0.06,40.0,0.09,103.84,169.92,0.5,1.0,2.0,8.0,0.11,0.0,16.0,24.0,8.0,11.0,19.0,15.38,11.0,,,2.0,4.0,2.0,0.18,2.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0
-1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,10.63,3.75,149.49,1.0,0.01,12.0,0.27,8.3,39.86,1.0,0.0,0.0,3.0,0.02,0.0,5.0,7.0,4.0,6.0,55.0,92.0,4.0,,,46.0,0.0,1.0,0.25,0.0,0.0
-1.0,13.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,30.05,9.31,2603.2,1.0,0.09,61.0,0.11,144.62,279.68,1.0,0.0,0.0,3.0,0.03,1.0,22.0,39.0,13.0,11.0,34.0,50.0,11.0,,,9.0,0.0,1.0,0.09,0.0,0.0
-1.0,1.0,5.0,3.0,1.0,10.0,3.0,1.0,12.0,2.0,18.7,10.4,2022.94,2.0,0.06,43.0,0.1,112.39,194.51,1.0,0.0,0.0,9.0,0.2,0.0,16.0,27.0,10.0,13.0,15.0,7.69,12.0,,,1.0,0.0,3.0,0.25,0.0,0.0
-1.0,9.0,59.0,22.0,0.65,133.0,15.0,0.42,84.0,2.0,45.25,61.67,172104.21,13.0,0.93,444.0,0.02,9561.34,2790.72,0.44,0.0,0.0,101.0,0.34,0.0,187.0,257.0,47.0,31.0,99.0,5.62,84.0,,,5.0,0.0,34.0,0.4,0.0,0.0
-1.0,0.0,6.0,5.0,1.0,12.0,1.0,0.0,19.0,4.0,25.77,10.18,2670.15,1.0,0.09,54.0,0.1,148.34,262.33,0.2,0.0,0.0,9.0,0.25,0.0,19.0,35.0,14.0,15.0,20.0,0.0,19.0,,,0.0,0.0,5.0,0.26,0.0,0.0
-1.0,3.0,5.0,3.0,1.0,13.0,1.0,0.0,18.0,0.0,27.93,20.43,11656.27,2.0,0.19,120.0,0.05,647.57,570.59,0.33,2.0,4.0,12.0,0.13,0.0,44.0,76.0,14.0,13.0,23.0,0.0,18.0,,,0.0,8.0,3.0,0.17,4.0,2.0
-1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,5.0,22.72,7.56,1297.09,1.0,0.06,42.0,0.13,72.06,171.67,1.0,0.0,0.0,3.0,0.06,0.0,17.0,25.0,9.0,8.0,16.0,0.0,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,2.0,11.0,4.0,0.67,19.0,6.0,1.0,23.0,2.0,27.33,14.93,6093.85,3.0,0.14,84.0,0.07,338.55,408.07,1.0,0.0,0.0,15.0,0.22,1.0,32.0,52.0,15.0,14.0,27.0,4.17,24.0,,,0.0,0.0,6.0,0.25,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,2.0,9.38,17.33,2818.28,1.0,0.05,47.0,0.06,156.57,162.59,1.0,0.0,0.0,3.0,0.11,0.0,13.0,34.0,3.0,8.0,9.0,0.0,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,2.0,17.0,6.0,0.67,37.0,9.0,1.0,18.0,0.0,24.69,20.15,10026.48,4.0,0.17,110.0,0.05,557.03,497.59,1.0,0.0,0.0,30.0,0.32,2.0,31.0,79.0,10.0,13.0,28.0,10.0,20.0,,,0.0,0.0,9.0,0.45,0.0,0.0
-1.0,6.0,7.0,4.0,1.0,17.0,1.0,0.0,31.0,1.0,30.72,15.0,6911.1,4.0,0.15,93.0,0.07,383.95,460.74,0.25,3.0,6.0,15.0,0.08,1.0,32.0,61.0,16.0,15.0,52.0,29.55,32.0,,,12.0,12.0,4.0,0.13,6.0,2.0
-1.0,2.0,9.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,17.51,14.17,3513.33,2.0,0.08,62.0,0.07,195.19,248.0,0.2,0.0,0.0,18.0,0.28,0.0,17.0,45.0,6.0,10.0,18.0,0.0,10.0,,,0.0,0.0,5.0,0.5,0.0,0.0
-1.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,6.0,0.0,11.62,3.0,104.61,1.0,0.01,11.0,0.33,5.81,34.87,0.5,1.0,2.0,5.0,0.18,0.0,3.0,8.0,3.0,6.0,11.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,4.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,10.88,5.6,341.29,0.0,0.02,17.0,0.18,18.96,60.94,0.5,1.0,2.0,6.0,0.17,1.0,8.0,9.0,5.0,7.0,12.0,16.67,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,20.0,15.0,5.0,0.63,31.0,1.0,0.0,36.0,0.0,29.49,29.8,26179.43,1.0,0.29,164.0,0.03,1454.41,878.64,0.13,7.0,14.0,25.0,0.11,0.0,69.0,95.0,22.0,19.0,72.0,28.0,36.0,,,14.0,28.0,8.0,0.22,14.0,2.0
-1.0,1.0,13.0,4.0,0.57,28.0,7.0,1.0,19.0,1.0,26.05,18.0,8439.31,5.0,0.16,90.0,0.06,468.85,468.85,1.0,0.0,0.0,23.0,0.33,0.0,38.0,52.0,19.0,18.0,21.0,0.0,19.0,,,0.0,0.0,7.0,0.37,0.0,0.0
-1.0,31.0,24.0,18.0,0.95,58.0,1.0,0.0,79.0,0.0,29.08,53.32,82676.06,2.0,0.52,267.0,0.02,4593.11,1550.56,0.05,4.0,7.0,41.0,0.16,1.0,86.0,181.0,25.0,31.0,122.0,10.23,80.0,,,8.0,14.0,19.0,0.24,6.0,2.33
-1.0,1.0,15.0,1.0,0.13,25.0,6.0,0.71,19.0,1.0,7.53,74.0,41237.44,0.0,0.19,120.0,0.01,2290.97,557.26,0.75,0.0,0.0,19.0,0.38,0.0,37.0,83.0,5.0,20.0,21.0,0.0,19.0,,,0.0,0.0,8.0,0.42,0.0,0.0
-1.0,42.0,27.0,4.0,0.29,63.0,9.0,0.62,45.0,1.0,67.49,20.98,29713.51,11.0,0.47,224.0,0.05,1650.75,1416.11,0.64,0.0,0.0,51.0,0.07,0.0,104.0,120.0,57.0,23.0,211.0,16.67,45.0,,,9.0,0.0,14.0,0.31,0.0,0.0
-1.0,5.0,3.0,1.0,0.5,7.0,1.0,0.0,18.0,1.0,27.2,10.0,2720.25,1.0,0.09,61.0,0.1,151.13,272.03,0.5,1.0,2.0,7.0,0.07,1.0,20.0,41.0,11.0,11.0,28.0,14.29,19.0,,,2.0,4.0,2.0,0.11,2.0,2.0
-1.0,5.0,5.0,3.0,1.0,13.0,1.0,0.0,10.0,0.0,18.13,7.5,1020.0,3.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,12.0,0.18,0.0,15.0,19.0,8.0,8.0,17.0,0.0,10.0,,,0.0,0.0,3.0,0.3,0.0,0.0
-1.0,3.0,7.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.85,10.0,2084.61,3.0,0.07,51.0,0.1,115.81,208.46,0.25,3.0,6.0,14.0,0.24,0.0,14.0,37.0,7.0,10.0,17.0,0.0,8.0,,,0.0,12.0,4.0,0.5,6.0,2.0
-1.0,15.0,15.0,6.0,0.75,41.0,1.0,0.0,73.0,1.0,134.45,7.83,8234.67,12.0,0.35,182.0,0.13,457.48,1052.21,0.13,7.0,14.0,35.0,0.06,0.0,80.0,102.0,46.0,9.0,140.0,40.65,73.0,,,50.0,28.0,8.0,0.11,14.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,3.0,16.71,33.75,19031.2,0.0,0.19,163.0,0.03,1057.29,563.89,1.0,0.0,0.0,2.0,0.07,0.0,81.0,82.0,6.0,5.0,14.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,0.0,5.0,2.0,0.67,10.0,1.0,0.0,6.0,0.0,14.06,8.67,1055.91,1.0,0.04,32.0,0.12,58.66,121.84,0.33,0.0,0.0,9.0,0.3,1.0,13.0,19.0,6.0,8.0,10.0,25.0,7.0,,,1.0,0.0,3.0,0.43,0.0,0.0
-1.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,17.0,0.0,21.63,16.0,5537.66,1.0,0.12,83.0,0.06,307.65,346.1,1.0,0.0,0.0,3.0,0.03,0.0,40.0,43.0,10.0,8.0,34.0,19.05,17.0,,,4.0,0.0,1.0,0.06,0.0,0.0
-1.0,6.0,10.0,5.0,0.83,19.0,1.0,0.0,26.0,1.0,21.63,27.75,16653.5,3.0,0.2,117.0,0.04,925.19,600.13,0.17,3.0,5.0,15.0,0.15,1.0,37.0,80.0,14.0,21.0,39.0,16.12,27.0,,,4.0,10.0,6.0,0.22,4.0,2.5
-1.0,22.0,3.0,2.0,1.0,13.0,1.0,0.0,23.0,0.0,24.41,17.27,7283.26,5.0,0.14,96.0,0.06,404.63,421.66,0.5,1.0,2.0,13.0,0.03,1.0,38.0,58.0,11.0,10.0,67.0,46.51,24.0,,,19.0,4.0,2.0,0.08,2.0,2.0
-1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,7.75,2.0,31.02,1.0,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.17,0.0,2.0,4.0,2.0,4.0,6.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,11.0,9.0,1.0,0.2,16.0,4.0,0.75,20.0,1.0,13.81,24.89,8552.95,0.0,0.11,74.0,0.04,475.16,343.65,0.8,4.0,7.0,13.0,0.15,0.0,28.0,46.0,9.0,16.0,34.0,4.76,20.0,,,1.0,14.0,5.0,0.25,6.0,2.33
-1.0,14.0,11.0,2.0,0.33,22.0,1.0,0.0,23.0,0.0,18.05,41.17,30592.16,1.0,0.25,150.0,0.02,1699.56,743.13,0.17,5.0,10.0,18.0,0.12,2.0,52.0,98.0,12.0,19.0,52.0,36.11,25.0,,,11.0,20.0,6.0,0.24,10.0,2.0
-1.0,1.0,5.0,1.0,0.33,12.0,1.0,0.0,10.0,1.0,12.81,10.93,1530.0,0.0,0.05,35.0,0.09,85.0,140.0,0.33,0.0,0.0,11.0,0.25,0.0,17.0,18.0,7.0,9.0,12.0,0.0,10.0,,,0.0,0.0,3.0,0.3,0.0,0.0
-1.0,32.0,37.0,10.0,0.53,79.0,13.0,0.67,84.0,0.0,50.64,50.0,126600.0,12.0,0.84,422.0,0.02,7033.33,2532.0,0.68,18.0,29.0,62.0,0.13,6.0,156.0,266.0,39.0,25.0,145.0,24.32,90.0,,,21.0,58.0,19.0,0.21,22.0,2.64
-1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,14.0,3.0,126.0,0.0,0.01,14.0,0.33,7.0,42.0,1.0,0.0,0.0,2.0,0.11,0.0,6.0,8.0,4.0,4.0,9.0,0.0,4.0,,,0.0,0.0,1.0,0.25,0.0,0.0
-1.0,34.0,39.0,5.0,0.25,70.0,18.0,0.89,63.0,0.0,24.73,129.11,412246.14,3.0,1.06,596.0,0.01,22902.56,3193.1,0.9,19.0,30.0,52.0,0.15,10.0,223.0,373.0,19.0,22.0,136.0,37.0,73.0,,,27.0,60.0,20.0,0.27,22.0,2.73
-1.0,5.0,15.0,1.0,0.13,29.0,8.0,1.0,31.0,4.0,27.2,53.67,78353.33,2.0,0.49,292.0,0.02,4352.96,1460.0,1.0,7.0,10.0,23.0,0.16,7.0,138.0,154.0,18.0,14.0,50.0,24.39,38.0,,,3.0,20.0,8.0,0.21,6.0,3.33
-1.0,20.0,15.0,7.0,0.78,30.0,5.0,0.5,40.0,0.0,43.12,18.55,14836.51,7.0,0.27,141.0,0.05,824.25,799.81,0.56,4.0,6.0,23.0,0.13,4.0,53.0,88.0,30.0,21.0,72.0,20.0,44.0,,,6.0,12.0,9.0,0.2,4.0,3.0
-1.0,24.0,9.0,4.0,0.8,24.0,1.0,0.0,30.0,1.0,30.18,28.0,23660.0,3.0,0.28,169.0,0.04,1314.44,845.0,0.2,4.0,8.0,21.0,0.06,6.0,72.0,97.0,18.0,14.0,77.0,42.31,36.0,,,16.0,16.0,5.0,0.14,8.0,2.0
-1.0,7.0,19.0,6.0,0.6,41.0,1.0,0.0,46.0,0.0,29.4,30.64,27606.4,1.0,0.3,194.0,0.03,1533.69,900.91,0.1,9.0,18.0,33.0,0.17,0.0,78.0,116.0,14.0,11.0,59.0,8.0,46.0,,,4.0,36.0,10.0,0.22,18.0,2.0
-1.0,3.0,3.0,2.0,1.0,7.0,1.0,0.0,7.0,0.0,9.04,6.13,339.02,1.0,0.02,16.0,0.16,18.83,55.35,0.5,1.0,2.0,7.0,0.15,0.0,7.0,9.0,4.0,7.0,13.0,12.5,7.0,,,1.0,4.0,2.0,0.29,2.0,2.0
-1.0,2.0,12.0,2.0,0.29,24.0,7.0,1.0,21.0,0.0,20.89,24.94,12991.07,1.0,0.17,100.0,0.04,721.73,520.95,1.0,0.0,0.0,19.0,0.25,0.0,38.0,62.0,16.0,21.0,28.0,16.0,21.0,,,4.0,0.0,7.0,0.33,0.0,0.0
-1.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,1.0,21.06,8.36,1470.86,1.0,0.06,44.0,0.12,81.71,176.0,1.0,0.0,0.0,3.0,0.05,0.0,13.0,31.0,7.0,9.0,20.0,9.09,10.0,,,1.0,0.0,1.0,0.1,0.0,0.0
-1.0,18.0,12.0,5.0,0.63,24.0,1.0,0.0,35.0,2.0,18.0,124.37,278423.08,1.0,0.75,433.0,0.01,15467.95,2238.58,0.13,3.0,6.0,18.0,0.1,19.0,199.0,234.0,16.0,20.0,81.0,40.68,54.0,,,5.0,12.0,8.0,0.15,6.0,2.0
-1.0,1.0,5.0,1.0,0.33,12.0,1.0,0.0,10.0,3.0,19.9,8.8,1541.2,0.0,0.06,42.0,0.11,85.62,175.14,0.33,2.0,4.0,11.0,0.18,0.0,22.0,20.0,10.0,8.0,17.0,9.09,10.0,,,1.0,8.0,3.0,0.3,4.0,2.0
-1.0,19.0,13.0,4.0,0.57,29.0,5.0,0.67,25.0,0.0,13.72,40.09,22050.0,3.0,0.18,110.0,0.02,1225.0,550.0,0.71,6.0,12.0,24.0,0.1,5.0,42.0,68.0,11.0,21.0,70.0,48.98,30.0,,,19.0,24.0,7.0,0.23,12.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,14.8,4.0,236.83,0.0,0.02,16.0,0.25,13.16,59.21,1.0,0.0,0.0,2.0,0.25,0.0,5.0,11.0,5.0,8.0,4.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,2.0,15.0,8.0,1.0,35.0,1.0,0.0,26.0,2.0,25.59,23.5,14132.38,6.0,0.2,113.0,0.04,785.13,601.38,0.13,0.0,0.0,29.0,0.18,0.0,47.0,66.0,20.0,20.0,45.0,3.7,26.0,,,1.0,0.0,8.0,0.31,0.0,0.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,10.7,9.0,867.02,0.0,0.03,29.0,0.11,48.17,96.34,0.5,0.0,0.0,6.0,0.14,1.0,12.0,17.0,4.0,6.0,14.0,8.33,12.0,,,0.0,0.0,2.0,0.17,0.0,0.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,10.24,9.1,848.2,0.0,0.03,26.0,0.11,47.12,93.21,0.5,1.0,2.0,6.0,0.22,0.0,13.0,13.0,5.0,7.0,9.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,24.0,43.0,10.0,0.45,73.0,14.0,0.62,101.0,4.0,54.01,45.5,111805.63,2.0,0.82,416.0,0.02,6211.42,2457.27,0.64,21.0,34.0,53.0,0.12,18.0,169.0,247.0,39.0,21.0,184.0,35.67,119.0,,,38.0,68.0,22.0,0.18,26.0,2.62
-1.0,7.0,85.0,27.0,0.63,232.0,18.0,0.4,136.0,2.0,102.58,58.57,351950.71,7.0,2.0,881.0,0.02,19552.82,6008.58,0.42,0.0,0.0,191.0,0.29,4.0,392.0,489.0,87.0,26.0,148.0,2.86,140.0,,,0.0,0.0,43.0,0.31,0.0,0.0
-1.0,13.0,9.0,1.0,0.2,18.0,5.0,1.0,20.0,0.0,11.26,42.25,20101.19,0.0,0.16,112.0,0.02,1116.73,475.77,1.0,4.0,8.0,15.0,0.12,2.0,39.0,73.0,6.0,13.0,42.0,25.93,22.0,,,5.0,16.0,5.0,0.23,8.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,15.88,7.0,777.94,0.0,0.04,31.0,0.14,43.22,111.13,1.0,0.0,0.0,2.0,0.11,0.0,10.0,21.0,5.0,7.0,9.0,0.0,8.0,,,0.0,0.0,1.0,0.13,0.0,0.0
-1.0,18.0,27.0,8.0,0.5,59.0,5.0,0.27,62.0,1.0,36.04,49.78,89317.82,6.0,0.6,305.0,0.02,4962.1,1794.21,0.31,0.0,0.0,45.0,0.15,2.0,118.0,187.0,32.0,27.0,110.0,19.48,64.0,,,13.0,0.0,16.0,0.25,0.0,0.0
-1.0,5.0,3.0,2.0,1.0,11.0,1.0,0.0,14.0,0.0,34.0,8.25,2314.44,4.0,0.09,59.0,0.12,128.58,280.54,0.5,1.0,2.0,11.0,0.07,4.0,24.0,35.0,16.0,11.0,27.0,30.0,18.0,,,2.0,4.0,2.0,0.11,2.0,2.0
-1.0,4.0,5.0,3.0,1.0,10.0,1.0,0.0,14.0,0.0,23.96,9.69,2250.48,2.0,0.08,50.0,0.1,125.03,232.19,0.33,2.0,4.0,9.0,0.15,0.0,21.0,29.0,13.0,12.0,20.0,0.0,14.0,,,0.0,8.0,3.0,0.21,4.0,2.0
-1.0,2.0,9.0,4.0,0.8,21.0,1.0,0.0,12.0,0.0,17.51,14.17,3513.33,2.0,0.08,62.0,0.07,195.19,248.0,0.2,0.0,0.0,18.0,0.31,0.0,17.0,45.0,6.0,10.0,16.0,0.0,12.0,,,0.0,0.0,5.0,0.42,0.0,0.0
-1.0,38.0,19.0,2.0,0.12,39.0,1.0,0.0,134.0,1.0,43.8,87.5,335371.38,1.0,1.28,598.0,0.01,18631.74,3832.82,0.06,1.0,2.0,24.0,0.09,7.0,250.0,348.0,50.0,35.0,190.0,10.67,141.0,,,9.0,4.0,17.0,0.12,2.0,2.0
-1.0,35.0,14.0,13.0,1.0,28.0,1.0,0.0,43.0,1.0,42.11,17.41,12765.08,12.0,0.24,128.0,0.06,709.17,733.17,0.08,0.0,0.0,17.0,0.16,1.0,39.0,89.0,28.0,25.0,83.0,8.51,44.0,,,3.0,0.0,13.0,0.3,0.0,0.0
-1.0,4.0,5.0,1.0,0.33,9.0,3.0,1.0,11.0,0.0,16.48,8.25,1121.45,1.0,0.05,32.0,0.12,62.3,135.93,1.0,0.0,0.0,8.0,0.14,0.0,12.0,20.0,8.0,11.0,21.0,26.67,11.0,,,4.0,0.0,3.0,0.27,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,12.99,6.13,487.35,0.0,0.03,23.0,0.16,27.07,79.57,1.0,0.0,0.0,2.0,0.13,0.0,7.0,16.0,4.0,7.0,8.0,0.0,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,48.0,64.0,13.0,0.37,115.0,22.0,0.62,164.0,2.0,48.91,83.85,343824.52,1.0,1.37,645.0,0.01,19101.36,4100.62,0.63,28.0,46.0,82.0,0.15,16.0,249.0,396.0,49.0,33.0,241.0,14.14,180.0,,,11.0,92.0,35.0,0.19,36.0,2.56
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,9.82,11.0,1188.0,1.0,0.04,27.0,0.09,66.0,108.0,0.5,1.0,2.0,6.0,0.11,0.0,10.0,17.0,5.0,11.0,18.0,56.25,7.0,,,9.0,4.0,2.0,0.29,2.0,2.0
-1.0,35.0,75.0,15.0,0.39,126.0,32.0,0.84,143.0,1.0,57.76,57.9,193623.35,12.0,1.11,542.0,0.02,10756.85,3344.1,0.84,37.0,59.0,90.0,0.15,3.0,193.0,349.0,45.0,27.0,247.0,31.9,146.0,,,64.0,116.0,38.0,0.26,42.0,2.76
-1.0,11.0,7.0,2.0,0.5,15.0,1.0,0.0,26.0,1.0,24.57,14.73,5329.58,2.0,0.12,80.0,0.07,296.09,361.88,0.25,3.0,6.0,13.0,0.09,0.0,27.0,53.0,11.0,12.0,46.0,21.21,26.0,,,7.0,12.0,4.0,0.15,6.0,2.0
-1.0,15.0,6.0,5.0,1.0,16.0,1.0,0.0,30.0,1.0,25.36,25.88,16988.95,1.0,0.22,126.0,0.04,943.83,656.39,0.2,0.0,0.0,13.0,0.09,0.0,44.0,82.0,17.0,20.0,53.0,16.67,30.0,,,6.0,0.0,5.0,0.17,0.0,0.0
-1.0,1.0,17.0,8.0,0.89,43.0,1.0,0.0,33.0,0.0,44.48,19.35,16663.77,9.0,0.29,155.0,0.05,925.76,860.96,0.11,7.0,14.0,36.0,0.26,0.0,75.0,80.0,31.0,16.0,35.0,0.0,33.0,,,0.0,28.0,9.0,0.27,14.0,2.0
-1.0,13.0,5.0,2.0,0.67,8.0,3.0,1.0,8.0,1.0,16.55,10.11,1692.31,1.0,0.06,37.0,0.1,94.02,167.37,1.0,2.0,3.0,7.0,0.1,2.0,13.0,24.0,9.0,14.0,31.0,52.94,10.0,,,7.0,6.0,3.0,0.3,2.0,3.0
-1.0,4.0,5.0,2.0,0.67,12.0,1.0,0.0,14.0,0.0,29.04,10.58,3249.15,3.0,0.1,67.0,0.09,180.51,307.19,0.33,2.0,3.0,11.0,0.15,0.0,25.0,42.0,13.0,11.0,20.0,0.0,14.0,,,0.0,6.0,3.0,0.21,2.0,3.0
