l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,0.0,20.0,6.0,0.46,40.0,12.0,0.92,36.0,0.0,34.83,19.0,12571.87,6.0,0.22,129.0,0.05,698.44,661.68,0.92,0.0,0.0,29.0,0.34,0.0,32.0,97.0,16.0,19.0,38.0,0.0,36.0,,,0.0,0.0,13.0,0.36,0.0,0.0
-1.0,7.0,5.0,1.0,0.25,10.0,1.0,0.0,19.0,2.0,22.54,9.78,2155.2,0.0,0.07,51.0,0.1,119.73,220.42,0.25,0.0,0.0,8.0,0.13,0.0,16.0,35.0,9.0,11.0,30.0,9.52,19.0,,,2.0,0.0,4.0,0.21,0.0,0.0
-1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,11.63,2.0,46.53,2.0,0.01,9.0,0.5,2.58,23.26,1.0,0.0,0.0,4.0,0.08,0.0,2.0,7.0,2.0,4.0,13.0,33.33,4.0,,,2.0,0.0,1.0,0.25,0.0,0.0
-1.0,7.0,3.0,1.0,0.5,8.0,1.0,0.0,13.0,0.0,22.09,9.55,2012.48,2.0,0.07,48.0,0.1,111.8,210.83,0.5,1.0,2.0,8.0,0.09,0.0,21.0,27.0,11.0,10.0,23.0,7.14,13.0,,,1.0,4.0,2.0,0.15,2.0,2.0
-1.0,11.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,1.0,15.23,6.0,548.26,0.0,0.03,24.0,0.17,30.46,91.38,0.5,1.0,2.0,5.0,0.06,0.0,9.0,15.0,6.0,8.0,32.0,75.0,5.0,,,15.0,4.0,2.0,0.4,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,7.0,1.0,0.0,7.0,3.0,12.05,11.9,1706.44,0.0,0.05,40.0,0.08,94.8,143.4,0.5,1.0,2.0,7.0,0.22,0.0,17.0,23.0,5.0,7.0,9.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,1.0,3.0,2.0,1.0,7.0,1.0,0.0,6.0,0.0,16.37,6.87,774.04,2.0,0.04,27.0,0.15,43.0,112.59,0.5,0.0,0.0,7.0,0.2,1.0,11.0,16.0,8.0,10.0,10.0,14.29,7.0,,,0.0,0.0,2.0,0.29,0.0,0.0
-1.0,3.0,9.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,19.98,13.36,3564.69,3.0,0.09,64.0,0.07,198.04,266.88,0.2,0.0,0.0,18.0,0.26,0.0,17.0,47.0,7.0,11.0,19.0,0.0,10.0,,,0.0,0.0,5.0,0.5,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,2.0,12.99,6.13,487.35,0.0,0.03,23.0,0.16,27.07,79.57,1.0,0.0,0.0,2.0,0.13,0.0,7.0,16.0,4.0,7.0,8.0,0.0,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,4.0,19.0,9.0,0.9,33.0,1.0,0.0,11.0,0.0,18.36,24.23,10774.87,2.0,0.15,97.0,0.04,598.6,444.74,0.1,0.0,0.0,25.0,0.59,0.0,41.0,56.0,11.0,13.0,17.0,0.0,11.0,,,0.0,0.0,10.0,0.91,0.0,0.0
-1.0,4.0,3.0,2.0,1.0,6.0,1.0,0.0,9.0,1.0,16.18,6.43,668.57,2.0,0.03,26.0,0.16,37.14,104.0,0.5,1.0,2.0,6.0,0.13,0.0,10.0,16.0,7.0,9.0,16.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,37.0,48.0,1.0,0.04,93.0,13.0,0.46,115.0,4.0,74.42,39.83,118062.58,0.0,0.99,482.0,0.03,6559.03,2964.18,0.48,0.0,0.0,68.0,0.13,1.0,156.0,326.0,47.0,24.0,203.0,29.88,116.0,,,48.0,0.0,27.0,0.23,0.0,0.0
-1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,1.0,21.06,8.36,1470.86,1.0,0.06,44.0,0.12,81.71,176.0,1.0,0.0,0.0,3.0,0.06,0.0,13.0,31.0,7.0,9.0,17.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,10.0,13.0,3.0,0.43,22.0,1.0,0.0,13.0,0.0,29.5,19.83,11602.5,2.0,0.2,117.0,0.05,644.58,585.0,0.14,6.0,11.0,17.0,0.21,2.0,35.0,82.0,15.0,17.0,34.0,35.0,15.0,,,5.0,22.0,7.0,0.47,10.0,2.2
-1.0,9.0,11.0,6.0,1.0,23.0,1.0,0.0,43.0,1.0,41.94,16.02,10767.58,4.0,0.22,129.0,0.06,598.2,672.02,0.17,5.0,10.0,19.0,0.1,2.0,47.0,82.0,22.0,15.0,59.0,10.42,45.0,,,3.0,20.0,6.0,0.13,10.0,2.0
-1.0,1.0,5.0,2.0,0.67,10.0,3.0,1.0,6.0,2.0,8.38,10.0,837.62,1.0,0.03,22.0,0.1,46.53,83.76,1.0,0.0,0.0,9.0,0.33,0.0,8.0,14.0,4.0,10.0,9.0,0.0,6.0,,,0.0,0.0,3.0,0.5,0.0,0.0
-1.0,10.0,49.0,22.0,0.88,135.0,19.0,0.75,139.0,2.0,81.59,55.46,250956.7,12.0,1.51,706.0,0.02,13942.04,4525.03,0.76,0.0,0.0,112.0,0.16,2.0,299.0,407.0,62.0,23.0,156.0,4.14,141.0,,,4.0,0.0,25.0,0.18,0.0,0.0
-1.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,8.0,0.0,17.09,4.57,357.2,1.0,0.03,20.0,0.22,19.84,78.14,0.5,1.0,2.0,5.0,0.15,0.0,8.0,12.0,7.0,8.0,13.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,12.0,27.0,6.0,0.4,57.0,10.0,0.64,34.0,0.0,39.17,59.96,140810.71,1.0,0.78,396.0,0.02,7822.82,2348.57,0.67,0.0,0.0,44.0,0.26,3.0,151.0,245.0,34.0,27.0,57.0,22.73,37.0,,,7.0,0.0,15.0,0.41,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,14.8,4.0,236.83,0.0,0.02,16.0,0.25,13.16,59.21,1.0,0.0,0.0,2.0,0.25,0.0,5.0,11.0,5.0,8.0,4.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,28.0,31.0,9.0,0.56,59.0,8.0,0.47,95.0,2.0,50.7,37.73,72190.59,6.0,0.64,334.0,0.03,4010.59,1913.13,0.5,15.0,27.0,45.0,0.1,5.0,115.0,219.0,32.0,21.0,166.0,29.63,100.0,,,35.0,54.0,16.0,0.16,24.0,2.25
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,9.34,6.67,415.13,0.0,0.02,18.0,0.15,23.06,62.27,1.0,0.0,0.0,2.0,0.17,0.0,5.0,13.0,3.0,8.0,6.0,0.0,4.0,,,0.0,0.0,1.0,0.25,0.0,0.0
-1.0,13.0,5.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,16.21,11.0,1962.54,0.0,0.06,42.0,0.09,109.03,178.41,0.33,2.0,4.0,8.0,0.04,6.0,16.0,26.0,8.0,11.0,69.0,88.89,12.0,,,42.0,8.0,3.0,0.25,4.0,2.0
-1.0,1.0,15.0,2.0,0.25,26.0,7.0,0.86,11.0,1.0,15.48,21.0,6826.47,1.0,0.11,70.0,0.05,379.25,325.07,0.88,0.0,0.0,20.0,0.62,0.0,28.0,42.0,10.0,15.0,13.0,0.0,11.0,,,0.0,0.0,8.0,0.73,0.0,0.0
-1.0,1.0,3.0,1.0,0.5,5.0,1.0,0.0,9.0,2.0,7.33,16.0,1875.31,0.0,0.04,30.0,0.06,104.18,117.21,0.5,0.0,0.0,5.0,0.18,0.0,8.0,22.0,3.0,12.0,11.0,0.0,9.0,,,0.0,0.0,2.0,0.22,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0
-1.0,12.0,55.0,15.0,0.44,121.0,17.0,0.48,84.0,2.0,49.42,59.29,173747.07,12.0,0.98,445.0,0.02,9652.62,2930.31,0.5,0.0,0.0,89.0,0.33,2.0,181.0,264.0,58.0,38.0,102.0,5.62,86.0,,,3.0,0.0,34.0,0.4,0.0,0.0
-1.0,3.0,4.0,3.0,1.0,9.0,1.0,0.0,20.0,1.0,27.92,10.27,2942.64,3.0,0.1,59.0,0.1,163.48,286.62,0.33,0.0,0.0,8.0,0.12,0.0,22.0,37.0,15.0,14.0,26.0,4.76,20.0,,,1.0,0.0,3.0,0.15,0.0,0.0
-1.0,12.0,25.0,1.0,1.0,62.0,1.0,0.0,28.0,0.0,25.46,32.5,26888.89,5.0,0.28,174.0,0.03,1493.83,827.35,1.0,12.0,24.0,51.0,0.02,0.0,52.0,122.0,12.0,15.0,46.0,0.0,28.0,,,0.0,48.0,1.0,0.04,24.0,2.0
-1.0,11.0,9.0,1.0,0.2,22.0,1.0,0.0,16.0,5.0,19.88,23.68,11146.31,1.0,0.16,99.0,0.04,619.24,470.73,0.2,4.0,8.0,19.0,0.13,0.0,51.0,48.0,14.0,13.0,40.0,30.43,16.0,,,7.0,16.0,5.0,0.31,8.0,2.0
-1.0,18.0,27.0,8.0,0.5,59.0,5.0,0.27,62.0,1.0,36.04,49.78,89317.82,6.0,0.6,305.0,0.02,4962.1,1794.21,0.31,0.0,0.0,45.0,0.15,2.0,118.0,187.0,32.0,27.0,110.0,19.48,64.0,,,13.0,0.0,16.0,0.25,0.0,0.0
-1.0,12.0,187.0,1.0,0.01,330.0,1.0,0.0,10.0,0.0,382.67,13.0,64670.9,1.0,1.66,1085.0,0.08,3592.83,4974.68,0.01,93.0,186.0,238.0,2.29,1.0,22.0,1063.0,11.0,13.0,41.0,64.29,11.0,,,17.0,372.0,94.0,8.55,186.0,2.0
-1.0,11.0,3.0,1.0,0.5,7.0,1.0,0.0,20.0,0.0,22.1,19.17,8119.88,1.0,0.14,95.0,0.05,451.1,423.65,0.5,1.0,2.0,7.0,0.05,1.0,46.0,49.0,12.0,10.0,38.0,20.0,21.0,,,4.0,4.0,2.0,0.1,2.0,2.0
-1.0,11.0,1.0,1.0,1.0,11.0,1.0,0.0,12.0,0.0,49.84,4.47,996.88,5.0,0.07,48.0,0.22,55.38,222.91,1.0,0.0,0.0,12.0,0.02,0.0,23.0,25.0,18.0,7.0,46.0,63.64,12.0,,,21.0,0.0,1.0,0.08,0.0,0.0
-1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,15.39,10.56,1716.57,0.0,0.05,37.0,0.09,95.37,162.52,1.0,0.0,0.0,2.0,0.09,1.0,13.0,24.0,8.0,13.0,11.0,14.29,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,25.0,13.0,1.0,0.14,29.0,1.0,0.0,32.0,0.0,26.82,49.14,64763.93,1.0,0.44,240.0,0.02,3598.0,1318.04,0.14,6.0,12.0,24.0,0.08,4.0,94.0,146.0,22.0,23.0,88.0,48.39,36.0,,,26.0,24.0,7.0,0.19,12.0,2.0
-1.0,7.0,9.0,4.0,0.8,20.0,1.0,0.0,23.0,0.0,16.34,25.6,10709.48,2.0,0.14,89.0,0.04,594.97,418.34,0.2,4.0,8.0,17.0,0.13,3.0,32.0,57.0,10.0,16.0,39.0,23.33,26.0,,,4.0,16.0,5.0,0.19,8.0,2.0
-1.0,1.0,9.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.96,17.0,2590.27,0.0,0.05,39.0,0.06,143.9,152.37,1.0,0.0,0.0,15.0,0.38,0.0,17.0,22.0,5.0,10.0,13.0,0.0,11.0,,,0.0,0.0,5.0,0.45,0.0,0.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,13.83,11.25,1750.38,1.0,0.05,36.0,0.09,97.24,155.59,0.5,1.0,2.0,6.0,0.2,0.0,15.0,21.0,8.0,12.0,10.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,9.06,3.5,110.95,0.0,0.01,10.0,0.29,6.16,31.7,1.0,0.0,0.0,2.0,0.25,0.0,2.0,8.0,2.0,7.0,4.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,2.0,9.0,5.0,1.0,21.0,1.0,0.0,21.0,0.0,23.75,14.93,5295.85,3.0,0.12,73.0,0.07,294.21,354.63,0.2,0.0,0.0,18.0,0.2,0.0,32.0,41.0,15.0,14.0,25.0,0.0,21.0,,,0.0,0.0,5.0,0.24,0.0,0.0
-1.0,7.0,3.0,1.0,0.5,5.0,1.0,0.0,7.0,1.0,11.47,8.75,877.83,0.0,0.03,29.0,0.11,48.77,100.32,0.5,1.0,2.0,5.0,0.12,1.0,10.0,19.0,4.0,7.0,17.0,12.5,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,11.0,9.0,1.0,0.2,16.0,4.0,0.75,20.0,1.0,13.81,24.89,8552.95,0.0,0.11,74.0,0.04,475.16,343.65,0.8,4.0,7.0,13.0,0.15,0.0,28.0,46.0,9.0,16.0,34.0,4.76,20.0,,,1.0,14.0,5.0,0.25,6.0,2.33
-1.0,15.0,3.0,1.0,0.5,8.0,1.0,0.0,8.0,1.0,16.9,16.55,4627.48,1.0,0.09,61.0,0.06,257.07,279.68,0.5,1.0,2.0,8.0,0.06,2.0,28.0,33.0,11.0,13.0,35.0,57.89,10.0,,,9.0,4.0,2.0,0.2,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,2.0,10.24,9.1,848.2,0.0,0.03,26.0,0.11,47.12,93.21,0.5,1.0,2.0,6.0,0.22,0.0,13.0,13.0,5.0,7.0,9.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,0.0,13.0,1.0,0.14,19.0,7.0,1.0,7.0,1.0,23.57,7.11,1191.72,0.0,0.06,41.0,0.14,66.21,167.59,1.0,0.0,0.0,14.0,0.88,0.0,16.0,25.0,9.0,8.0,8.0,0.0,7.0,,,0.0,0.0,7.0,1.0,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,10.0,0.0,44.27,4.62,943.04,1.0,0.07,49.0,0.22,52.39,204.33,1.0,0.0,0.0,6.0,0.08,0.0,24.0,25.0,13.0,5.0,12.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,20.0,15.0,7.0,0.78,30.0,5.0,0.5,40.0,0.0,43.12,18.55,14836.51,7.0,0.27,141.0,0.05,824.25,799.81,0.56,4.0,6.0,23.0,0.13,4.0,53.0,88.0,30.0,21.0,72.0,20.0,44.0,,,6.0,12.0,9.0,0.2,4.0,3.0
-1.0,4.0,25.0,13.0,1.0,72.0,11.0,0.83,42.0,0.0,91.37,13.05,15561.2,24.0,0.4,198.0,0.08,864.51,1192.43,0.85,0.0,0.0,61.0,0.21,5.0,87.0,111.0,50.0,15.0,63.0,26.32,47.0,,,10.0,0.0,13.0,0.28,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,20.35,8.44,1448.49,0.0,0.06,42.0,0.12,80.47,171.67,1.0,0.0,0.0,2.0,0.08,0.0,15.0,27.0,8.0,9.0,12.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,48.0,5.0,2.0,0.67,14.0,3.0,1.0,50.0,0.0,79.97,19.96,31849.29,7.0,0.53,267.0,0.05,1769.4,1595.93,1.0,2.0,3.0,13.0,0.02,2.0,108.0,159.0,46.0,17.0,128.0,35.9,52.0,,,26.0,6.0,3.0,0.06,2.0,3.0
-1.0,6.0,9.0,4.0,0.8,19.0,3.0,0.5,23.0,2.0,19.11,23.43,10491.03,2.0,0.15,88.0,0.04,582.83,447.7,0.6,0.0,0.0,16.0,0.14,0.0,37.0,51.0,15.0,19.0,35.0,17.86,23.0,,,5.0,0.0,5.0,0.22,0.0,0.0
-1.0,1.0,5.0,1.0,0.33,8.0,3.0,1.0,10.0,0.0,12.94,11.38,1673.96,0.0,0.05,33.0,0.09,93.0,147.16,1.0,2.0,3.0,7.0,0.23,0.0,13.0,20.0,8.0,14.0,13.0,0.0,10.0,,,0.0,6.0,3.0,0.3,2.0,3.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,10.57,3.0,95.1,0.0,0.01,10.0,0.33,5.28,31.7,1.0,0.0,0.0,2.0,0.25,0.0,3.0,7.0,3.0,6.0,4.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,7.0,17.0,7.0,0.78,38.0,7.0,0.75,16.0,0.0,27.48,21.35,12519.46,6.0,0.2,122.0,0.05,695.53,586.5,0.78,0.0,0.0,31.0,0.25,7.0,37.0,85.0,13.0,15.0,36.0,30.43,23.0,,,0.0,0.0,9.0,0.39,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,8.31,7.33,446.73,0.0,0.02,16.0,0.14,24.82,60.92,1.0,0.0,0.0,2.0,0.13,0.0,4.0,12.0,3.0,11.0,8.0,0.0,6.0,,,0.0,0.0,1.0,0.17,0.0,0.0
-1.0,1.0,5.0,1.0,0.33,12.0,1.0,0.0,10.0,1.0,12.81,10.93,1530.0,0.0,0.05,35.0,0.09,85.0,140.0,0.33,0.0,0.0,11.0,0.25,0.0,17.0,18.0,7.0,9.0,12.0,0.0,10.0,,,0.0,0.0,3.0,0.3,0.0,0.0
-1.0,0.0,3.0,1.0,0.5,7.0,1.0,0.0,6.0,3.0,9.79,14.3,2002.0,1.0,0.05,35.0,0.07,111.22,140.0,0.5,1.0,2.0,7.0,0.25,0.0,13.0,22.0,5.0,11.0,8.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,23.0,18.0,7.0,0.7,35.0,7.0,0.67,39.0,0.0,44.3,18.86,15752.04,7.0,0.28,142.0,0.05,875.11,835.34,0.7,7.0,11.0,27.0,0.12,6.0,55.0,87.0,35.0,24.0,81.0,30.36,45.0,,,11.0,22.0,10.0,0.22,8.0,2.75
-1.0,8.0,3.0,1.0,0.5,7.0,1.0,0.0,15.0,0.0,12.49,28.7,10288.84,0.0,0.12,100.0,0.03,571.6,358.5,0.5,1.0,2.0,7.0,0.08,0.0,41.0,59.0,5.0,7.0,25.0,0.0,15.0,,,0.0,4.0,2.0,0.13,2.0,2.0
-1.0,1.0,7.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,14.43,13.0,2437.9,1.0,0.06,48.0,0.08,135.44,187.53,0.25,0.0,0.0,14.0,0.27,0.0,13.0,35.0,5.0,10.0,15.0,0.0,8.0,,,0.0,0.0,4.0,0.5,0.0,0.0
-1.0,3.0,13.0,6.0,0.86,32.0,6.0,0.83,17.0,1.0,25.42,19.69,9851.11,5.0,0.17,101.0,0.05,547.28,500.37,0.86,0.0,0.0,27.0,0.33,0.0,42.0,59.0,16.0,15.0,21.0,0.0,17.0,,,0.0,0.0,7.0,0.41,0.0,0.0
-1.0,8.0,3.0,2.0,1.0,8.0,1.0,0.0,10.0,4.0,40.24,4.43,790.81,4.0,0.06,40.0,0.23,43.93,178.38,0.5,1.0,2.0,8.0,0.08,0.0,19.0,21.0,15.0,7.0,26.0,23.08,10.0,,,3.0,4.0,2.0,0.2,2.0,2.0
-1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,8.54,4.67,186.03,0.0,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,2.0,0.1,0.0,4.0,8.0,3.0,7.0,10.0,0.0,4.0,,,0.0,0.0,1.0,0.25,0.0,0.0
-1.0,22.0,19.0,1.0,0.1,39.0,5.0,0.44,63.0,2.0,26.57,33.75,30263.95,0.0,0.3,181.0,0.03,1681.33,896.71,0.5,9.0,17.0,31.0,0.07,9.0,72.0,109.0,16.0,15.0,136.0,43.24,72.0,,,39.0,34.0,10.0,0.14,16.0,2.13
-1.0,4.0,3.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,13.65,11.0,1651.29,1.0,0.05,36.0,0.09,91.74,150.12,0.5,1.0,2.0,7.0,0.12,2.0,14.0,22.0,7.0,11.0,17.0,27.27,10.0,,,1.0,4.0,2.0,0.2,2.0,2.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,9.83,2.0,39.3,0.0,0.01,7.0,0.5,2.18,19.65,1.0,0.0,0.0,2.0,0.2,0.0,3.0,4.0,3.0,4.0,5.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,5.0,3.0,2.0,1.0,9.0,1.0,0.0,13.0,2.0,15.26,13.81,2912.11,2.0,0.07,48.0,0.07,161.78,210.83,0.5,0.0,0.0,9.0,0.1,0.0,17.0,31.0,8.0,13.0,20.0,0.0,13.0,,,0.0,0.0,2.0,0.15,0.0,0.0
-1.0,1.0,7.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,21.13,9.29,1821.84,3.0,0.07,48.0,0.11,101.21,196.2,0.25,0.0,0.0,14.0,0.27,0.0,13.0,35.0,7.0,10.0,15.0,0.0,8.0,,,0.0,0.0,4.0,0.5,0.0,0.0
-1.0,6.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,13.67,8.0,875.14,0.0,0.04,28.0,0.13,48.62,109.39,0.5,1.0,2.0,6.0,0.1,0.0,8.0,20.0,5.0,10.0,21.0,30.77,9.0,,,4.0,4.0,2.0,0.22,2.0,2.0
-1.0,2.0,11.0,4.0,0.67,19.0,6.0,1.0,23.0,2.0,27.33,14.93,6093.85,3.0,0.14,84.0,0.07,338.55,408.07,1.0,0.0,0.0,15.0,0.22,1.0,32.0,52.0,15.0,14.0,27.0,4.17,24.0,,,0.0,0.0,6.0,0.25,0.0,0.0
-1.0,7.0,6.0,5.0,1.0,15.0,1.0,0.0,31.0,1.0,38.39,13.65,7152.72,6.0,0.17,103.0,0.07,397.37,524.01,0.2,0.0,0.0,12.0,0.12,1.0,39.0,64.0,20.0,14.0,41.0,3.13,32.0,,,0.0,0.0,5.0,0.16,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,5.33,1.5,12.0,0.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.2,0.0,1.0,3.0,1.0,3.0,5.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,0.0,5.0,2.0,0.67,10.0,3.0,1.0,21.0,2.0,22.1,30.64,20753.19,3.0,0.23,131.0,0.03,1152.95,677.26,1.0,2.0,3.0,9.0,0.12,1.0,39.0,92.0,14.0,22.0,25.0,4.55,22.0,,,0.0,6.0,3.0,0.14,2.0,3.0
-1.0,4.0,3.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,9.86,6.67,438.19,0.0,0.02,19.0,0.15,24.34,65.73,0.5,1.0,2.0,6.0,0.13,0.0,5.0,14.0,3.0,8.0,15.0,22.22,7.0,,,2.0,4.0,2.0,0.29,2.0,2.0
-1.0,27.0,9.0,2.0,0.4,19.0,3.0,0.5,16.0,1.0,19.73,17.18,5824.66,2.0,0.11,73.0,0.06,323.59,339.0,0.6,4.0,7.0,16.0,0.07,5.0,27.0,46.0,11.0,14.0,69.0,60.98,21.0,,,20.0,14.0,5.0,0.24,6.0,2.33
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,10.0,0.0,15.95,12.67,2559.26,0.0,0.07,46.0,0.08,142.18,202.05,0.5,1.0,2.0,6.0,0.13,0.0,19.0,27.0,9.0,12.0,15.0,0.0,10.0,,,0.0,4.0,2.0,0.2,2.0,2.0
-1.0,3.0,9.0,4.0,0.8,21.0,3.0,0.5,11.0,2.0,17.98,17.82,5709.41,5.0,0.11,69.0,0.06,317.19,320.43,0.6,0.0,0.0,18.0,0.33,0.0,28.0,41.0,11.0,14.0,15.0,0.0,11.0,,,0.0,0.0,5.0,0.45,0.0,0.0
-1.0,2.0,7.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.0,10.21,2087.05,3.0,0.07,49.0,0.1,115.95,204.33,0.25,0.0,0.0,14.0,0.25,0.0,13.0,36.0,7.0,11.0,16.0,0.0,8.0,,,0.0,0.0,4.0,0.5,0.0,0.0
-1.0,2.0,1.0,1.0,1.0,10.0,1.0,0.0,14.0,0.0,41.04,6.42,1689.97,3.0,0.09,62.0,0.16,93.89,263.37,1.0,0.0,0.0,11.0,0.04,0.0,22.0,40.0,12.0,7.0,24.0,30.0,14.0,,,6.0,0.0,1.0,0.07,0.0,0.0
-1.0,0.0,3.0,2.0,1.0,5.0,1.0,0.0,6.0,1.0,18.96,7.64,1105.39,1.0,0.05,32.0,0.13,61.41,144.75,0.5,1.0,2.0,5.0,0.25,0.0,14.0,18.0,11.0,12.0,8.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,5.0,3.0,2.0,1.0,9.0,1.0,0.0,12.0,0.0,18.02,14.62,3854.26,3.0,0.09,60.0,0.07,214.13,263.54,0.5,1.0,2.0,9.0,0.1,0.0,18.0,42.0,8.0,13.0,21.0,14.29,12.0,,,2.0,4.0,2.0,0.17,2.0,2.0
-1.0,1.0,13.0,3.0,0.43,22.0,1.0,0.0,10.0,1.0,14.22,20.25,5830.36,1.0,0.1,62.0,0.05,323.91,287.92,0.14,0.0,0.0,17.0,0.58,0.0,27.0,35.0,10.0,15.0,12.0,0.0,10.0,,,0.0,0.0,7.0,0.7,0.0,0.0
-1.0,1.0,16.0,9.0,0.9,42.0,1.0,0.0,23.0,3.0,19.68,29.22,16802.56,3.0,0.19,114.0,0.03,933.48,575.06,0.1,0.0,0.0,34.0,0.4,0.0,55.0,59.0,16.0,17.0,25.0,0.0,23.0,,,0.0,0.0,10.0,0.43,0.0,0.0
-1.0,19.0,43.0,21.0,0.78,113.0,11.0,0.38,145.0,0.0,82.59,47.25,184399.83,11.0,1.3,565.0,0.02,10244.44,3902.39,0.41,14.0,26.0,88.0,0.15,3.0,212.0,353.0,83.0,37.0,177.0,7.05,148.0,,,8.0,52.0,27.0,0.18,24.0,2.17
-1.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,0.0,25.94,8.64,1934.62,1.0,0.07,51.0,0.12,107.48,224.01,1.0,0.0,0.0,3.0,0.06,0.0,19.0,32.0,11.0,10.0,18.0,20.0,8.0,,,2.0,0.0,1.0,0.13,0.0,0.0
-1.0,1.0,7.0,3.0,0.75,15.0,1.0,0.0,12.0,0.0,14.9,11.69,2035.55,2.0,0.06,41.0,0.09,113.09,174.17,0.25,0.0,0.0,13.0,0.25,0.0,17.0,24.0,8.0,11.0,16.0,0.0,12.0,,,0.0,0.0,4.0,0.33,0.0,0.0
-1.0,1.0,3.0,2.0,1.0,7.0,1.0,0.0,2.0,0.0,5.33,1.5,12.0,1.0,0.0,4.0,0.67,0.67,8.0,0.5,0.0,0.0,7.0,0.4,0.0,1.0,3.0,1.0,3.0,5.0,0.0,2.0,,,0.0,0.0,2.0,1.0,0.0,0.0
