l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,13.29,3.0,2.0,119.59,0.01,12.0,0.33,6.64,39.86,1.0,0.0,0.0,4.0,0.0,0.2,4.0,8.0,4.0,6.0,5.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
1.0,1.0,1.0,1.0,16.0,1.0,0.0,25.0,0.0,1.0,1.0,37.87,17.5,2.0,11598.34,0.22,141.0,0.06,644.35,662.76,1.0,0.0,0.0,17.0,0.0,0.04,56.0,85.0,16.0,10.0,27.0,0.0,25.0,,0.0,0.0,1.0,0.04,0.0,1.0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,8.98,2.5,2.0,56.15,0.01,8.0,0.4,3.12,22.46,1.0,0.0,0.0,4.0,0.0,0.25,2.0,6.0,2.0,5.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
1.0,4.0,1.0,1.0,6.0,1.0,0.0,10.0,0.0,1.0,1.0,63.01,11.44,1.0,8242.37,0.24,132.0,0.09,457.91,720.64,1.0,0.0,0.0,7.0,7.0,0.04,61.0,71.0,32.0,12.0,24.0,41.18,17.0,,0.0,0.0,1.0,0.06,0.0,1.0
1.0,5.0,3.0,1.0,10.0,1.0,0.0,50.0,0.0,2.0,1.0,21.49,37.0,1.0,29423.69,0.27,184.0,0.03,1634.65,795.23,0.5,1.0,2.0,10.0,0.0,0.03,74.0,110.0,10.0,10.0,67.0,16.67,50.0,,10.0,4.0,2.0,0.04,2.0,2.0
1.0,2.0,11.0,1.0,18.0,6.0,1.0,18.0,0.0,6.0,1.0,23.46,10.83,4.0,2753.7,0.08,57.0,0.09,152.98,254.19,1.0,5.0,6.0,14.0,1.0,0.22,26.0,31.0,12.0,10.0,27.0,10.0,19.0,,1.0,12.0,6.0,0.32,2.0,6.0
1.0,14.0,60.0,0.84,126.0,1.0,0.0,121.0,0.0,31.0,1.0,87.83,42.11,9.0,155774.83,1.23,567.0,0.02,8654.16,3698.86,0.03,28.0,52.0,97.0,7.0,0.18,268.0,299.0,70.0,22.0,171.0,21.94,128.0,,27.0,104.0,31.0,0.24,48.0,26.0
1.0,16.0,49.0,0.36,90.0,11.0,0.42,134.0,0.0,4.0,0.16,64.97,41.08,6.0,109660.08,0.89,466.0,0.02,6092.23,2669.21,0.44,23.0,38.0,67.0,6.0,0.13,174.0,292.0,36.0,17.0,192.0,22.99,140.0,,34.0,76.0,25.0,0.18,30.0,9.0
1.0,149.0,387.0,0.38,847.0,101.0,0.52,1163.0,0.0,144.0,0.74,267.52,157.53,14.0,6638898.42,14.05,5306.0,0.01,368827.68,42142.98,0.52,190.0,349.0,654.0,42.0,0.1,2107.0,3199.0,214.0,32.0,1879.0,32.7,1205.0,,523.0,620.0,195.0,0.16,240.0,75.0
1.0,4.0,14.0,0.25,25.0,1.0,0.0,46.0,0.0,2.0,0.25,22.12,27.14,1.0,16294.42,0.2,118.0,0.04,905.25,600.32,0.13,5.0,9.0,19.0,1.0,0.12,38.0,80.0,14.0,20.0,69.0,26.98,47.0,,16.0,18.0,8.0,0.17,8.0,2.0
1.0,5.0,21.0,0.73,42.0,5.0,0.4,54.0,0.0,10.0,0.91,55.12,25.72,7.0,36461.36,0.47,240.0,0.04,2025.63,1417.65,0.45,10.0,17.0,33.0,8.0,0.12,111.0,129.0,41.0,19.0,95.0,37.93,62.0,,25.0,34.0,11.0,0.18,14.0,8.0
1.0,2.0,17.0,0.67,34.0,6.0,0.63,44.0,0.0,8.0,0.89,61.37,13.58,7.0,11311.16,0.28,150.0,0.07,628.4,833.19,0.67,8.0,15.0,27.0,4.0,0.13,64.0,86.0,33.0,14.0,67.0,25.42,48.0,,11.0,30.0,9.0,0.19,14.0,6.0
1.0,6.0,1.0,1.0,17.0,1.0,0.0,96.0,0.0,1.0,1.0,521.19,4.97,16.0,12891.45,0.86,391.0,0.2,716.19,2592.08,1.0,0.0,0.0,18.0,0.0,0.01,187.0,204.0,94.0,5.0,106.0,2.04,96.0,,2.0,0.0,1.0,0.01,0.0,1.0
1.0,2.0,15.0,0.25,31.0,6.0,0.71,40.0,0.0,7.0,0.88,21.4,27.0,1.0,15598.04,0.19,126.0,0.04,866.56,577.71,0.75,7.0,14.0,25.0,4.0,0.14,54.0,72.0,12.0,12.0,56.0,23.08,44.0,,8.0,28.0,8.0,0.18,14.0,2.0
1.0,14.0,9.0,0.6,28.0,1.0,0.0,33.0,0.0,5.0,1.0,48.04,17.21,8.0,14221.76,0.28,145.0,0.06,790.1,826.56,0.2,4.0,8.0,25.0,6.0,0.07,65.0,80.0,34.0,18.0,72.0,41.07,39.0,,17.0,16.0,5.0,0.13,8.0,3.0
1.0,20.0,33.0,0.47,61.0,9.0,0.5,111.0,0.0,5.0,0.29,55.26,44.84,3.0,111104.84,0.83,423.0,0.02,6172.49,2477.93,0.53,16.0,31.0,46.0,8.0,0.11,158.0,265.0,37.0,21.0,157.0,17.78,119.0,,16.0,52.0,17.0,0.14,20.0,8.0
1.0,9.0,5.0,1.0,15.0,1.0,0.0,18.0,0.0,3.0,1.0,56.53,9.0,6.0,4578.72,0.17,100.0,0.11,254.37,508.75,0.33,2.0,4.0,14.0,1.0,0.07,50.0,50.0,25.0,9.0,46.0,47.06,19.0,,15.0,8.0,3.0,0.16,4.0,3.0
1.0,2.0,1.0,1.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,2.22,4.5,1.0,45.0,0.0,10.0,0.22,2.5,10.0,1.0,0.0,0.0,3.0,0.0,0.07,9.0,1.0,1.0,1.0,14.0,0.0,11.0,,0.0,0.0,1.0,0.09,0.0,1.0
1.0,7.0,15.0,0.89,36.0,4.0,0.38,47.0,0.0,8.0,0.89,34.55,38.32,5.0,50736.47,0.44,229.0,0.03,2818.69,1323.93,0.44,5.0,9.0,29.0,10.0,0.13,99.0,130.0,31.0,24.0,72.0,25.4,57.0,,6.0,18.0,9.0,0.16,8.0,8.0
1.0,24.0,5.0,0.67,15.0,1.0,0.0,76.0,0.0,3.0,1.0,96.3,34.0,4.0,111321.75,1.09,536.0,0.03,6184.54,3274.17,0.33,2.0,4.0,14.0,3.0,0.02,208.0,328.0,52.0,17.0,124.0,21.65,79.0,,18.0,8.0,3.0,0.04,4.0,2.0
1.0,257.0,193.0,0.78,719.0,20.0,0.2,1672.0,0.0,60.0,0.62,944.7,105.51,25.0,10517129.91,33.23,11394.0,0.01,584284.97,99676.91,0.21,96.0,177.0,624.0,65.0,0.03,4326.0,7068.0,410.0,20.0,2897.0,36.62,1737.0,,901.0,354.0,97.0,0.06,162.0,76.0
1.0,10.0,1.0,1.0,6.0,1.0,0.0,30.0,0.0,1.0,1.0,48.99,15.68,1.0,12036.84,0.26,155.0,0.06,668.71,767.9,1.0,0.0,0.0,7.0,0.0,0.02,57.0,98.0,20.0,11.0,53.0,26.83,30.0,,11.0,0.0,1.0,0.03,0.0,1.0
1.0,5.0,17.0,0.89,34.0,1.0,0.0,37.0,0.0,9.0,1.0,45.1,16.64,5.0,12487.55,0.25,143.0,0.06,693.75,750.45,0.11,8.0,15.0,27.0,1.0,0.18,64.0,79.0,25.0,13.0,51.0,15.91,38.0,,6.0,30.0,9.0,0.24,14.0,8.0
1.0,10.0,11.0,0.83,24.0,1.0,0.0,32.0,0.0,5.0,0.83,33.14,17.39,4.0,10016.44,0.19,109.0,0.06,556.47,576.11,0.17,4.0,8.0,20.0,1.0,0.12,45.0,64.0,22.0,17.0,52.0,17.95,33.0,,6.0,16.0,6.0,0.18,8.0,5.0
1.0,68.0,149.0,0.85,344.0,10.0,0.09,469.0,0.0,96.0,0.93,88.36,216.34,20.0,4135634.05,6.37,2356.0,0.0,229757.46,19115.98,0.1,47.0,86.0,243.0,3.0,0.13,1047.0,1309.0,196.0,81.0,793.0,35.04,472.0,,250.0,172.0,103.0,0.22,78.0,88.0
1.0,16.0,21.0,0.55,45.0,11.0,1.0,34.0,0.0,7.0,0.64,49.51,16.75,5.0,13890.27,0.28,151.0,0.06,771.68,829.27,1.0,10.0,19.0,36.0,34.0,0.12,67.0,84.0,30.0,15.0,90.0,51.43,68.0,,2.0,38.0,11.0,0.16,18.0,6.0
1.0,4.0,3.0,1.0,7.0,1.0,0.0,9.0,0.0,1.0,0.5,15.86,8.57,3.0,1165.15,0.05,32.0,0.12,64.73,135.93,0.5,1.0,2.0,7.0,0.0,0.12,10.0,22.0,7.0,12.0,17.0,18.18,9.0,,2.0,4.0,2.0,0.22,2.0,2.0
1.0,22.0,121.0,0.49,220.0,32.0,0.44,244.0,0.0,43.0,0.6,58.08,132.62,15.0,1021587.14,2.57,985.0,0.01,56754.84,7702.88,0.44,49.0,79.0,150.0,9.0,0.18,440.0,545.0,141.0,85.0,396.0,34.41,253.0,,119.0,156.0,72.0,0.28,58.0,35.0
1.0,8.0,17.0,0.11,34.0,1.0,0.0,36.0,0.0,5.0,0.56,40.36,24.47,1.0,24167.17,0.33,175.0,0.04,1342.62,987.67,0.11,8.0,16.0,27.0,4.0,0.14,87.0,88.0,32.0,18.0,65.0,29.41,40.0,,11.0,32.0,9.0,0.23,16.0,1.0
1.0,2.0,1.0,1.0,4.0,1.0,0.0,67.0,0.0,1.0,1.0,306.07,5.75,3.0,10119.5,0.59,280.0,0.17,562.19,1759.91,1.0,0.0,0.0,5.0,0.0,0.01,138.0,142.0,72.0,6.0,73.0,2.9,67.0,,2.0,0.0,1.0,0.01,0.0,1.0
1.0,5.0,17.0,0.2,30.0,1.0,0.0,55.0,0.0,2.0,0.2,23.14,31.5,1.0,22962.22,0.24,141.0,0.03,1275.68,728.96,0.1,6.0,11.0,22.0,1.0,0.12,45.0,96.0,15.0,21.0,81.0,25.68,56.0,,18.0,22.0,10.0,0.18,10.0,2.0
1.0,0.0,3.0,1.0,8.0,1.0,0.0,14.0,0.0,2.0,1.0,40.28,7.2,4.0,2088.0,0.1,58.0,0.14,116.0,290.0,0.5,1.0,2.0,8.0,1.0,0.11,24.0,34.0,20.0,12.0,18.0,12.5,15.0,,1.0,4.0,2.0,0.13,2.0,2.0
1.0,21.0,17.0,0.78,38.0,1.0,0.0,47.0,0.0,4.0,0.44,43.41,29.97,5.0,38986.01,0.43,224.0,0.03,2165.89,1300.85,0.11,8.0,16.0,31.0,20.0,0.08,86.0,138.0,33.0,23.0,112.0,47.19,67.0,,22.0,32.0,9.0,0.13,16.0,7.0
1.0,14.0,5.0,0.33,21.0,1.0,0.0,25.0,0.0,2.0,0.67,52.14,19.36,8.0,19551.3,0.34,178.0,0.05,1086.18,1009.69,0.33,1.0,2.0,20.0,3.0,0.04,71.0,107.0,33.0,18.0,68.0,40.48,28.0,,14.0,4.0,3.0,0.11,2.0,1.0
1.0,6.0,49.0,0.04,60.0,24.0,0.96,50.0,0.0,25.0,1.0,28.77,33.6,0.0,32482.4,0.32,199.0,0.03,1804.58,966.74,0.96,18.0,37.0,37.0,3.0,0.37,72.0,127.0,15.0,14.0,67.0,5.66,53.0,,0.0,46.0,25.0,0.47,10.0,1.0
1.0,4.0,7.0,0.75,17.0,1.0,0.0,14.0,0.0,4.0,1.0,21.78,10.38,2.0,2348.77,0.08,50.0,0.1,130.49,226.18,0.25,3.0,6.0,15.0,1.0,0.18,27.0,23.0,13.0,10.0,22.0,12.5,15.0,,1.0,12.0,4.0,0.27,6.0,3.0
1.0,3.0,3.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,20.27,7.15,1.0,1036.36,0.05,33.0,0.14,57.58,144.95,0.5,0.0,0.0,6.0,0.0,0.1,13.0,20.0,10.0,11.0,20.0,0.0,13.0,,0.0,0.0,2.0,0.15,0.0,2.0
1.0,23.0,49.0,0.84,107.0,1.0,0.0,159.0,0.0,21.0,0.84,71.56,61.82,5.0,273481.56,1.47,717.0,0.02,15193.42,4423.84,0.04,24.0,47.0,84.0,1.0,0.13,281.0,436.0,50.0,22.0,189.0,3.05,160.0,,4.0,94.0,25.0,0.16,46.0,21.0
1.0,15.0,29.0,0.33,58.0,10.0,0.64,77.0,0.0,9.0,0.6,40.08,42.96,5.0,73978.89,0.57,310.0,0.02,4109.93,1721.92,0.67,14.0,23.0,45.0,1.0,0.1,116.0,194.0,27.0,20.0,154.0,43.8,78.0,,59.0,46.0,15.0,0.19,18.0,5.0
